app,content,score
Vidio,"Say sorry sebelumnya, gue beri bintang 2. Gue kesel ya, gue beli paketan platinum masih aja di dalamnya ada iklan banyak. Gak murah loh buat 1 bulan. Jangan masukin iklan lagi lah kalo udah dibuat VIP gitu. Kalau ngga bayar, its ok iklannya banyak, ini udah berlangganan, bayar platinum, masih aja iklannya banyak & gak bisa di skip.",2
Vidio,"bagus, cuma kurang lengkap aja drakornya terus juga banyak drakor terbaru yg ketinggalan jauh. di apk lain episode nya udah selesai sampe ending 2-3bulan lalu tapi disini baru muncul beberapa episode. tapi gapapa di banding apk lain video tetep paling best worth it juga harganya",5
Vidio,"malah berlangganan malah makin banyak iklan nya, setiap 1 menit ada iklan pas di film nya lagi gimana mau nyaman coba, acara 30 menit iklan nya 20 menit dan kepotong terus film nya mending pakai antena biasa saja ilkannya hanya pada saat jeda iklan, gak sampai ada iklan di tengah-tengah film, atau berlangganan pada saat ada film atau event aja biar gak rugi",1
Vidio,"sengaja telat klaim biar dpt ga bulan januari.. malah dikasih vidio platinum sesuai tanggal pembelian, pelit amat.. samsung aja klaim telat yah dihitung tanggal klaim. emang dasar nya pelit aja sudah platinum tetap lihat iklan per episode. Mskipun bntr tp ganggu, ganggu nya itu iklan burem, apa yg mau diliat pdhl tv pake jaringan ethernet speed 75mbps, . ngapain 39rb klo msih liat iklan burem.. bagian iklan juga penghematan sprti di Website ngapain.",1
Vidio,"Aplikasi terlalu buruk dan sangat buruk, nonton film aja muter2 trus.. apalagi nonton live streaming berlangganan lebih parah muter2 nya.. kirain aplikasi shopee doang yang berat gataunya aplikasi ini sama aja.. rugi berlangganan kalo begini caranya,, nonton live streaming jadi delay trus akhirnya.. padahal sinyal bagus spek Hp juga bukan jadul.. berbagai masukan sudah di ikuti alhasil gak ada perubahan sama sekali.. kemungkinan paket berlangganan ini habis mending stop berlangganan lagi..kapok",1
Vidio,"Najisss banget . Udah download udah berlanganan juga tapi nonton macet macet dan kadang video stuck tapi durasi tetap jalan , aneh udah di restart hp udah pake wifi dan data juga . Nyesel !!!",2
Vidio,"ini gimana ya, LG enak² nonton live tv tiba-tiba disuruh login akun padahal sebelumnya udah login dari awal download, udah gitu selesai login lanjut nonton beberapa menit disuruh login lagi, kukira karena belum di update, tapi udah di-update tetep gitu aja, udah ganti email tetep sama aja disuruh login terus, tolonglah diperbaiki!",1
Vidio,"sangat mengecewakan aplikasi tidak memiliki fitur perbesar tulisan subtitle nya. kecil banget bacanya..... dan satu lagi, tambahin lagi deh film2 nya. note: saya menontonnya dengan Tablet.",1
Vidio,"biasa langganan bulanan. . ga ada iklan sama sekali.. upgrade ke tahunan.. eh pas udah aktif langganan, iklan nya muncul. gila langganan sama ga langganan sama aja dong klo muncul iklan. edit iklan mya udah bisa di skip.",3
Vidio,program yang saya lihat waktu 2023 yang berjudul TV movie atau disebut TVM tapi kok hilang ya saya cari di Google chrome home ada tapi saya ke tempat aplikasinya kok nggak ada kok ada tulisan ya konten yang kamu cari tidak ada bagaimana saya bisa menonton TVM,2
Vidio,cuman minta kode otp di kirim lewat sms saja tapi ribet sekali. katanya kode verifikasi dikirim ke wa/sms tapi di tunggu lewat sms tidak muncul sampai hampir 20 kali di coba. giliran minta bantuan pihak vidio nya malah ribet banget hampir 2 jam menunggu tanpa hasil sudah kirim apapun yang pihak vidio inginkan tapi permintaan saya tidak di penuhi,1
Vidio,"aplikasinya bagus banget saya suka sekali jadi gampang nonton filmnya ngga perlu lagi nyari episode² soalnya di aplikasi vidio udah lengkap,tapi sedihnya sekarang udah premium jadi gabisa sebebas dulu nontonnya tapi aplikasinya tetap bagus saya sukaaaa terimakasih sudah menciptakan aplikasi vidio💗💗💗",5
Vidio,"Film-Film Hollywoodnya si ngebosenin banget itu itu aja ngga ada mau diganti , dulu ada fast fourius sekarang ngga ada aneh bang udah bayar mahal filemnya itu itu aja ayo min benerin bosen gua nonton itu mulu iya kalo gratis udah bayar ngga ada seru serunya nonton fillm sesuai keinginan mending netflix",1
Vidio,"pilihan resolusi vidio mendingan kaya dulu. bisa milih 360, 480, 720 1080. kalo sekarang ga enak cuma auto, high, medium sama low. mana suka loncat loncat sendiri lagi",1
Vidio,"ini kenapa ya tiba tiba movienya ilang, ga ada lagi di app.. padahal sudah pakai paket platinum..masa baru setengah jalan sy nonton tiba"" ilang filmnya",1
Vidio,"Ini Gmna sih Vidio,Sudah saya Batalkan sebelum nya untuk Pakat Berlangganan,saldo di gopay saya kok tiba"" di potong otomatis yah , tolong dong tanggung Jawab nya dmna ,saya mau duit saya di gopay di kembalikan otomatis juga dong biar feer ,jgn hanya bisa potong otomatis saldo saya ,ga jelas banget ini app gamau rugi apa gmna ?jgn gtu cara maennya",1
Vidio,"saya menyesal sudah membeli paket , dan download film series, sudah selesai ke download semua baru nonton 2 episode malah episode selanjutnya ndak bisa di putar semua, padahal sinyal juga bagus, nol bintang buat apk vidio",1
Vidio,Aplikasi sering eror sudah nonton iklannya gak kira2 eh pas iklannya selesai vidionya diputar ulang dari awal kacau emang sekarang di update maah makin kacau ikan perklik 3 iklan panjangnya lebihin youtube,1
Vidio,"woilah, w langganan platinum yg 30 hari tanggal 20 Maret keatas pkoknya, nah waktu April ini kok langganan saya malah udh hilang?? padahal belum genap 1 bulan loh ini aj masih tanggal 16 loh.kalo gini kan w ngerasa tertipu",1
Vidio,kecewa tidak bisa digunakan untuk beli paket langganan platinum dengan gunakan pulsa telkomsel dan tiba-tiba berhasil terpotong pulsaku aneh aneh dan sudah aktif 1 bulan padahal rencana maunya 1 tahun,1
Vidio,aplikasi ini tidak saya sarankan karena setiap ada vidio pasti ad iklan iklan nya bukan 3 detik tetapi 2 menit lama bet dah,2
Vidio,tolong dong dari pihak video agar lebih di perbaiki saldo dana saya terpotong sendiri tanpa persetujuan saya udah berapa kali kayak gitu kalau gini sih jadi males mau langganan lagi di apk ini,1
Vidio,"pembayaran udah berhasil tapi masih ngga bisa ke premium,giliran mau langganan lagi malah tiba2 notifikasi nya pembatalan langganan.. pliis lah jgn ngerugi'n konsumen kaya gini",1
Vidio,sangat mudah dalam penggunaan aplikasinya... filmnya Bagus²... bisa pilih acaranya jg dengan mudah.. gratis ada prabayar ada...sukses selalu aplikasi Vidio.. selalu terdepan👍👍,5
Vidio,Layar selalu macet di semua video EPL hanya suaranya saja yang jalan.. Mini match maupun full match sama saja.. Benar benar tidak nyaman untuk di tonton.. Padahal sudah reinstall tapi masih tetap..,2
Vidio,"Untuk aplikasinya bagus saya baru kali ini nyoba dan berlangganan, tapi sangat disayangkan untuk Film2 yg saya sukai banyak yang tidak ada, saya harap Developer bisa menambahkan Film2 lainnya agar lebih banyak lagi.",4
Vidio,padahal saya udh beli paket langganan tapi buat nonton series malah ga muncul gambarnya cuma layar hitam ada suaranya aja padahal dulu ga ginii kenapa sekarang jadi gini sihh kualitasnya.,1
Vidio,"Sakit hati banget sama apl vidio, balikin ga duit gua yg lu ambil dari shopepay gua, langganan sih langganan, tpi klo pembayaran harusnya minimal pake pin transaksi dulu, ga langsung dipotong tanpa konfirmasi, maling kalian itu. Duit buat beli makan juga baru di isi langsung di ambil, Pertama 9k setelah 20 menit ngambil lagi 43.500 apa apaan ituuu.",1
Vidio,"Tolong diperbaiki lagi aplikasinya, mungkin ada bug-bug kecil, seperti saat nonton film tiba-tiba diskip beberapa detik jadi subtitlenya telat. Itu agak mengganggu.",3
Vidio,"saya langganan aplikasi ini, tapi ketika mau bayar langganan bulan lalu dan bulan ini, pakai pulsa telkomsel malahan ditolak. Padahal sudah hampir 1 tahun saya langganan vidio. perbaiki fitur langganan. saya mau nonton seri a dan tayangan olahraga tidak bisa",3
Vidio,"Gimana sih video, di play store ada datanya berlangganan, tapi di aplikasi belum berlangganan. Ah, udah mah saldo shopee pay kepotong otomatis. Mau nambahin. Baru saja langganan buat nonton piala dunia. Malah tetep GK bisa. Totol bgt video. Mau pengajuan kemana nih? Lagi Final malah eror tolol banget sih. Makin parah ini apliksi video",1
Vidio,"Aplikasi kocak. Gak bisa verifikasi nomor telepon. Otp sudah di isi, ngeklik simpan malah ngirim otp lagi. Ujung2 nya disuruh nunggu 1 jam terus dengan alasan terlalu sering meminta kode otp. Kan KOCAK! Sia-sia sudah beli paket premium.",1
Vidio,"saya sudah bayar premium dengan harapan lancar tanpa bug. masih aja sering macet tapi videonya jalan ada suara. setiap buka aplikasi vidio juga jaringan tiba"" jelek",1
Vidio,"Minimal kalo udh di kasih akses ke 1 akun pembayaran gk usah nyelip akes akun lain buat bayar, tanpa persetujuan terlebih dulu. Main potong aja!! Mikir gk sih gitu!! Ya mending kalo bisa di refund, lah kagak njirrr. Itu juga kagak ke tonton bulan kemarin elaahhh. Gak banget deh pokoknya, padahal juga akun pembayaran nomornya beda kok bisa malah akses ke nomor pembayaran yg lain??!!!",3
Vidio,"ini gimana yea kok iklannya banyak banget,,jadi kesel nonton iklan trs,,tiap iklan harus d kembalikan dulu,,trs buka baru bisa nonton lagi,,itu pun harus ada jeda iklannya dulu baru bisa nonton lagi setelah 5 detik nonton lagi d suruh nonton 10 iklan lagi kita mau nonton dan bukan nonton iklan",1
Vidio,"Percuma langganan, niat mau nonton dodgers hr ini, jadwalnya ngaco di spotv2, padahal baru mulai itu, malah siarin yg lain, tolong donk min! Yg bener. Nonton di aplikasi spotv lgs nya bener siaran nya, kan ngaco ini aplikasi nya",1
Vidio,"tolong donk vidio pilih resolusi masak cuma 3 pilihan, low-medium-high, kasih pilihan kek 240p.360p.480p.720p.1080p. habis klau mau nonton pilih resolusi high setara 1080p, kasih pilihan donk 720p",5
Vidio,Iklan oreo cukupin sejam biar asik. Udah beli premium juga masih dapat iklan lama bener. Aplikasi gak jelas.,1
Vidio,"terimakasih sudah mengembalikan dana, jadi saya tarik ulasan buruk nya hehe😁🙏terlepas dari masalah ini apk nya bagus ko buat yang mau nonton ada promo juga kemaren jadi 9k aja langganan nya trus buat film kaya sinetron indo ada disni lengkap",4
Vidio,bagus.. apk ini yg gua pake untuk nonton magic 5. cuma bnyk iklan nya.. trs kalo ngellek keluar.. ngulang lagi film nya. itu doank sih.. tolong di perbaiki yaa....,4
Vidio,"Aplikasi sampah, udah langganan buat nonton liga champions tapi pas di buka iklan nya lancar keluar nya, tapi pas mau nayangin bola nya muter"" terus, sampahh!!!",1
Vidio,"pliss, adain pembayaran lewat saldo google Play, gw udah isi saldo tapi ga bisa bayar premium di vidio, di aplikasi lain ada metode pembayaran melalui saldo google paly, masa di aplikasi ini belum ada metode pembayaran melalui saldo google play 🤣🤣",1
Vidio,bagus tpi msih banyak iklan jadi saya mohon iklanya WAJIB banget di HAPUS karena saya sangat kesal apalagi kalo pas lagi nonton yg seru seru saya kasih bintang 2 aja ah buat kalian aku saranin mending jangan download aplikasi ini ntar stres aku juga jadi kayak gitu dan yap segitu dari saya babay🫨⛄,2
Vidio,"CS nya bikin pusing cape gw aplikasi nya juga aneh ntah scam apa gimana, saya top up koin untuk main games tapi koinnya ga masuk saya udah coba kontak cs jawaban nya aneh dimintai informasi sudah saya kasih tapi dia malah bilang saya ga ngasih informasi jelas jelas saya ngasih beserta bukti pembayaran..!!, sekarang CS pergi gitu aja udah 24 jam ga ada jawaban niat ga sih itu cs nya mending pake bot aja gantiin.",1
Vidio,"""vidio tidak menanggapi"" gak usah di download apk gak guna buang² peyimpanan👎 semoga play store hapus apk ini. setiap mau buka ini gak bisa, buka itu gak bisa mau lu apa si😡 kembali ke tempat awal lagi.ada bukti nya gw mau apa lu😡",1
Vidio,kalo yang versi buat laptop itu ada ga si.. masalahnya kalo lewat web buat nonton streaming premier league atau ucl di Bein sport...pasti kga bisa ...,4
Vidio,"Ga jelas suka ngelag, suka keluar sendiri, trs pas masuk iklan dri aplikasi nya lama banget. masak iklan oreo doang 2 menit ganggu banget",1
Vidio,"masih vanyak bug nya. ngeselin banget padahal koneksi internet lancar tapi pemutaran vid nge lag banget, kadang cuma keluar suaranya saja",1
Vidio,"dimana-mana uang sudah ditransfer itu paket otomatis masuk . ini sudah berjam-jam paket gak masuk-masuk . perbaiki dong aplikasi kalian ini . jangan mau makan duitnya aja , tapi pelayanan gak bener.",1
Vidio,"ngak sesuai harapannn kirain ngak membayarr,,,niatnya aku download aplikasi ini agar kalau aku ada kerja di jam mainnya asmara gen z sepulang kerja aku bisaa langsung nontonn tapi malah harus nunggu 24 jam atau ngak harus membayar kalau mau langsung nonton ,,,,,kecewaaa bangettt,,",1
Vidio,"Suka banget sama aplikasinya, tapi mungkin ada beberapa masalah tentang iklan, mohon iklannya dikurangi ya, supaya lebih baik lagi",5
Vidio,"Aplikasi Ini Tidak Menawarkan Pilihan Langganan, Mestinya Ada Dua Pilihan Sekali Beli Dan Berlangganan, Saya Pake Aplikasi Ini Musiman, Setiap Ada Proliga dan Livoli Saja Selain Itu Gak tertarik Sama Sekali , Mohon Developer Memperbaiki Pelayanan Jangan Terkesan Memaksa Gitu",1
Vidio,"saya perlu siaran ulang motogp salah satunya tissot sprint race. saya download dan berlangganan apk ini untuk menonton siaran motogp secara live, dan apabila tidak sempat, saya bisa menonton siaran ulangnya, tapi mana siaran ulangnya? mengapa tidak tersedia? jadi sia-sia download dan berlangganan apk ini, uninstall sekarang.",1
Vidio,aku kasi bintang 1 soalnya aplikasi nya jelek banget banyak iklan nya tolong kedepan- nya iklan di kurangi soalnya ngak nyaman kalo nonton,1
Vidio,"Paket sudah diperbarui, koneksi wifi dan data seluler sudah stabil, tetapi tidak bisa untuk putar live. Sudah komplain ke email, tetapi jawabannya sama saja.",1
Vidio,Sinyal bagus tapi malah berasa gak ada sinyal. Suara aman tapi gambar di video tidak bergerak (ngelag) padahal suara dari video tersebut aman. Padahal udah langganan tapi malah gini.,1
Vidio,"Udah dibayar bulanan tapi gak bisa ditonton, padahal ga pernah share.. bukti pembayaran nya ada di email tapi di vidio buktinya ga nongol!!! Bahkan disuruh lakukan pembayaran lagi!!! Sangat tidak kompeten!!! KECEWA VIDIO!!!!!!",1
Vidio,Pas lagi enak2 nonton ada gangguan dan itu ber ulang2 jaringan bagus2 saja padahal memang dasar aplikasi yg eror udah banyak yg komplen padahal tapi tidak ada pergerakan dan kemajuan mau aplikasi berkembang yaaa perbaiki aplikasi macam apa ini kalo gak becus gak usahhhh lagi di kembangkan hapus permanen ajaaa bikin mood org rusak ajaaa,1
Vidio,"halo selamat sore, bisa bantu saya saya mengalami transaksi langganan pada aplikasi dana saya lebih tepat nya kesedot dan transaksi melalui vidio, saya tidak melakukan transaksi apapun itu otomatis dan dana saya ketarik sekitar 200 rb an itu kurang lebih karna dari bulan November seperti itu dan terakhir kali ketarik pada hari jumat tanggal 5 februari 2025 saya baru memberi ulasan karna baru tau caranya tolong di bantu dan kembalikan uang saya, saya juga butuh🙏",2
Vidio,"Apk gak jelas. Keluar mulu pas lg nonton, padahal gua udh berlangganan. Malah keterangan nya nyuruh masuk ke akun, udh berkali kali masuk, keluar lg keluar lg. Buat yang belum berlangganan Video mending gak usah, apk gak jelas bikin emosi",1
Vidio,"Tidak bisa berlangganan vidio x spotify platinum + premier league + spotify premium 30 hari menggunakan pulsa atau nomer smartfren padahal sebelum nya tanggal transaksi 12 Desember 2024 masih bisa, sekarang di coba berulang kali eror",1
Vidio,saya membeli paket vidio + Spotify premium tetapi saya tidak bisa mengaktifkan Spotify premium saya sudah coba kirim Gmail ke vidio nya tetapi jawabanya selalu tertuju ke laman pembayaran yang sudah saya jelaskan tidak ada laman pembayaran karena langganan sudah berjalan kurleb 5-8 hari tetapi Spotify premium belom juga aktif.langganan nya kacau,1
Vidio,"udah 2 hari mau nonton gabisa, setiap mau nonton ada bacaan 'terdapat gangguan, coba bbrp waktu lagi' udah chat customer service baik-baik malah gada respon & tindakan, padahal saya berlangganan vidio premium, aplikasi dungu.",1
Vidio,Halo admin... Gimana caranya saya mau keluar dari berlangganan..... Soalnya semenjak saya ganti HP setiap nonton video... Ga bisa Harus dikenakan biaya lagi... Atau harus beli paket... Padahal saya sudah berlangganan setiap bulan bayar...,1
Vidio,Acara olahraga live Mengapa sekarang ada iklannya? padahal kita sudah langganan berbayar dan tidak murah lagi..saran saya hilangkan iklan dibandingkan perusahaan anda akan kehilangan costumer ..dapat dari iklan tapi costumer menurun...sama juga rugi malah,2
Vidio,"bagusss apk nya tpi ada bbrp yg aku ga suka, 1.wktu lgi nonton film tiba"" brnti trus ga ada gbrnya, 2.uda di download tpi ga bisa di puter, 3.film action nya kurng lengkap, 4. bug nya msi bnyk lgi... tolong ya vidio apk nya di prbiki lgi trua tmbhin juga film"" action nya sma kartun movie kya krtun Disney gitu sma tambahin juga film spiderman no way home cma itu yg ga ada klo film spiderman yg lain uda lengkap cuma krng itu aja.... tolong ya vidio di prbiki lgi🙏🏻🙏🏻",3
Vidio,"Filemnya cuman bisa di tonton 1 episode saja yang episode seterusnya gak kok gak bisa apa harus ada langganan berbayar supaya bisa nonton ful episode, saya liat di gambarannya 1 jam lebih videonya tapi pas di tonton cuman 2 menit durasi videonya gak jelas banget bikin gregetan terus tiba2 ada kayak di suruh langganan dulu gitu aneh banget dah, lagian nontonnya pakai data internet",2
Vidio,"Ehmm. Saya naikkan 1 lg. Ada beberapa kekurangan . Harga paket menjadi mahal dan tidak efisien , pengiriman hadiah games sering terlambat termasuk hadiah voucher dan Program Bundling dg Provider Seluler tidak di anggap. Contoh Bln Januari 2025, saya beli paket internet plus paket Vidio tertentu. Setelah saya konfirmasi Paket Video saya cuma tambah 1 Minggu padahal seharusnya tambah 1 bulan. Kelebihannya tayangannya makin bertambah.",4
Vidio,"Kocak bgt dah, paket yang sama kena potong 2 kali mentang2 beda metode pembayaran, buat yg lain kalo mau langganan isi 1 metode pembayaran aja, soalnya kalo dah kena potong gak bisa refund duitnya, merugikan pelanggan",1
Vidio,Paket platinum tertulis (liga champion) pas udah beli kenapa suruh beli paket lainnya ? Padahal udah jelas platinum bisa nonton liga champion tapi kok suruh beli paket lainnya. Aneh banget lama lama,1
Vidio,"Asli buat yang nyari gratisan aku saranin jangan disini, mending kalo mau sekalian premium netflix aja biar lebih kumplit, saya aja yang nonton dikit2 iklan2 padahal udah di download juga, gak nyaman banget sumpah aku 😭",1
Vidio,Gak jelas..Serial Series Bad Guys yg sudah didownload tidak bisa diputar padahal sudah berlangganan 1 bulan. Aplikasi juga sudah di update tetap gak bisa diputar.,3
Vidio,buka aplikasi video di tv skrg knp lambat ya? dri buka siaran live sama siaran ulang padahal sebelum di update ga nunggu lama.. mohon bugsnya di benerin min kami bayar agar nyaman..,1
Vidio,"Overall good apk buat streaming sayangnya saya kecewa karena langganan otomatis yang nyedot saldo ovo saya, buat temen2 yang mau beli paket apk ini jangan lupa berhenti langganan otomatis supaya ga kejadian sama kaya saya -43.000",2
Vidio,"Parah, kacau. Udah langganan platinum 1 tahun masih tetep ada iklan? Sampe segitunya nyari untung dri iklan Klo ngga langganan gapapa, lah ini udh langganan msh tetep kena iklan cape deh",2
Vidio,"saya kecewa dengan vidio, saya sudah membayar vidio platinum 1 tahun, sudah kena potong melalui shoppepay, 5 hari kemudian saldo saya di aplikasi dana pun kepotong sendiri tanpa ada notifikasi atau konfirmasi. masa saya jadi bayar 2 kali, enak sekali ya jdi aplikasi vidio main potong saldo orang lain gtu aja. kecewa saya dengan aplikasi vidio, ini langganan saya yang terakhir kalo tidak ada pengembalian saldo yang 1 kali lebih bayar itu. saya sudah kirim lewat email tidak dpt jwban yg jelas.",1
Vidio,"aplikasinya bapuk tiba"" force closed gajelas padahal hp masih baru penyimpanan masih kosong berkali kali instal ulang masih gamau kebuka padahal udah bayar langganan, lagi nonton series masih aja ada episode yang disuruh bayar",2
Vidio,"Ini video lgi ada mslah apa ya??? Gue dri smlam mau nonton di blg jaringan gw lgi mati,,pdhl wifi gw idup ya,,,lu pada kena??? Perbaiki dih apk lo itu,,,jgn sampai yg udh berlangganan gk mau berlangganan sama klian lgi ya",3
Vidio,"Gimana ya ka ini saya tidak merasa langganan di apk video tapi kok setiap bulannya uang saya yang di saldo selalu berkurang untuk membayar langganan, saya tidak pernah merasa langganan senilai 43.290 setiap bulannya.",1
Vidio,"jelek bgt. nyesal berlangganan pokoknya nyesal. jaringan jelek serialnya lgsg ilang, padahal udah aktifin jaringan otomatis tapi tetap aja. pokoknya jgn langganan nyesal senyesal""nya. jelek bgt aplikasinya ampun. gk bisa di andalen pokoknya aplikasi ini",1
Vidio,"Halo dear admin, saya mau membeli paket yang dapet diskon 20 ribu tetapi ketika saya mau mengatifkan nya dengan total pulsa saya 78k tidak bisa dan kalian menipu dengan diskon padahal harga tetap sama ngga ada bedanya, udah males saya langganan lagi di aplikasi sini dan itu buang2 duit dengan harga paket yang mahal. Kalo bisa saya rating aplikasi ini adalah 0 aja juga udah cukup, mengecewakan",1
Vidio,"sudah bagus. cuma saran saja, KLO bisa aplikasi nya mendukung landscape juga supaya KLO pake tablet tidak bolak balik miringin layar saat keluar masuk di layar penuh.",5
Vidio,"Ini aplikasi kenapa minta beli paket lagi, padahal sudah daftar paket platinum 30 HR dan sudah aktif, tapi pas nonton masih harus beli lagi bayar lagi? Bad 👎 tidak seperti apk nonton yang lain, kalau sudah vip semuanya sudah bisa di tonton, tidak ada pilihan ekslusif lah dan bla .....👎👎👎",1
Vidio,"terlalu banyak iklan, kalo lagi asik"" nya nonton film yang lagi live malah iklan dari aplikasinya, tolong di tingkatkan lagi ya supaya kalo lagi nonton itu ngga nge lag.",1
Vidio,"Nyobain langganan sebulan, seminggu pertama gaada kendala, eh minggu ke 2 dan seterusnya gapernah bisa streaming, loading terus, udah d coba make datsel atau wifi tetep gabisa",1
Vidio,Eh vidio company saya akan berhenti berlangganan ! Heran saya masih nonton boruto kenapa kalian bilang tontonan saya melebihi batas hampir setiap film yang saya putar kalian selalu nyelah saya bayar loh ini kan sesuka saya mau nonton yang mana melebihi batas lah Dan saya tidak selesai nonton kan bisa Di lanjutkan nanti dengar vidio saya minta uang saya Di balikin Dan tf ulang supaya saya bisa batalkan langganan Di applikasi brengsek! Kalian harus belajar dari netflix langcar jaya paket murah,1
Vidio,"Saya beli paket XL dapet paket platinum gratis Eh malah gada paket nya di aplikasi vidio, tapi sebelum nya saya udah beli, masuk sekarang saya beli lagi kok gak masuk ya, bintang 3 dulu kalau udh masuk nanti baru bintang 5 Mohon penjelasannya",3
Vidio,"aplikasi gak jelas!! masa mau liat siaran langsung malah yg ditayangin film yg udh tayang, gimana si??? tolong dong yg jelassss sebel bgttt udh diulang ulang tetep sama aja.",1
Vidio,"mati-matian ngisi paket buat nonton timnas malah gak ada siarannya malah yang ada cuman live reaction. tuh nonton orang yang lagi nonton bola, kecewa banget mana drakornya juga semua yang udah kadaluarsa di tayangin plis yang mau langganan mikir lagi mending pilih aplikasi lain",1
Vidio,"Mengecewakan, ternyata kualitas videonya cuma mentok 720p kalau live streaming. Tapi kalau didownload, baru bisa 1080p, udah bayar mahal² pula.",1
Vidio,Sumpah ngk suka sama persis yg sekarang knpa stiap mau download harus berlangganan dulu tolong dong depelofer kembali kan ke persi yang lama yang ngak perlu berlangganan klau mau download tolong soalnya cuman d aplikasi ini saya bisa nostalgia d bulan romadhon ini.,2
Vidio,"Udah langganan Platinum enggak bisa dipakai nonton,Dengan Alasan Gangguan sedang diperbaiki terus, kecewa banget sama aplikasi ini,udah bayar engga bisa dipakai nonton",1
Vidio,"Udah beli paket berlangganan malah ga bisa nonton,video selalu loading trus ga bisa kebuka2..nyesel sdh beli paket nya,seharusnya baca ulasan nya dulu sebelum beli paket nya.",1
Vidio,"Paket saya platinum 1 tahun, tiap nonton muncul iklan .. maaf saya kasih *1 Gk bisa saya sebutin judulnya satu .. pokoknya semua film ada iklan, setiap nonton ada sekitar 5-10x iklan...",1
Vidio,Ribet banget ada dsr segala cape cape download buat nonton nanti malah ga bisa nonton perbaiki lah bug seperti itu mengganggu saja sepertinya bagus sebelum2 nya di banding sekarang,1
Vidio,"Ini kok saya mau nonton streaming NBA dan La Liga kok loading trs, semua streaming malah, habis keluar dari streaming tersebut apk vidio malah gabisa di pencet apa-apa, tolong dong, buat apa berbayar kalo apk nya seburuk ini",2
Vidio,"baruuuu banget coba langanan, nonton baru sejam lebih muter2 mulu katanya gangguan jaringan, padahal jaringan buat buka aplikasi lain lancar !",1
Vidio,"Kualitasnya jelek bgt ni apk , pantes unduhan cuma 50jt nggak kaya apk sebelah unduhan sampe 1M. Sinyal bagus aja nonton macet² dan ngelag² pula dan yg paling parah boros bgt ini apk di data seluler sumpah gw ngmong apa adanya. Buat lu yg mau download mending pikir² deh. Gw mo habisin paket habis itu unistall pindah lg ke sebelah👍",1
Vidio,"Apasih aplikasi gk jelas kenapa setiap aku masuk selalu tiba"" keluar sendiri, padahal aku gk ada mencet apa"" . ""internet Anda terputus"" aku masuk aplikasi lain masih bisa tuh walaupun internetnya cuma 2G, heran.",5
Vidio,"apk ini selalu bagus tapi kok hari ini tbtb apknya sering mengarahkan kita untuk daftar akun ya? padahal sebelum""nya udah daftar jadi harus daftar berulang kali, ini eror apa gimnaaaa",4
Vidio,"Uang saya di gopay kesedot padahal saya tidak membeli paket mana g bisa di balikin lagi uang nya 43.029 gimana sih Ini ,kalo gini terus uang di tabungan bisa kesedot terus tiap paket nya habis saya udh ajukan permasalahan ini tapi uang nya tak kunjung di balikan",1
Vidio,"Apaan aplikasi kayak gini masa login cuma bisa di satu prangkat saja, mau login di leptop masa perangkat melebihi batas percuma aja langganan gak lagi lagi saya Langan kalau kayak gini buang buang duit saja",1
Vidio,kanapa saya tidak bisa menonton di tv padahal sudah scan barcode tapi selalu muncul update. sudah update tetap saja g bisa dan tetap muncul tulisan update aneh,1
Vidio,"Maaf aku kasih bintang 3 kualitas nya bagus bayak film tapi tolong lah hapus ngelag nya, trs hapus iklan nya banyak banget keluar dari aplikasi ngulang..",3
Vidio,aplikasi videonya bagus tapi sayang channel tv nya masih kurang lengkap ditambah lagi dong channel tv nya pihak yang nonton makin senang dan puas sama video,4
Vidio,"Saya mau pake vidio cuman mau nonton Net TV tapi gangguan broadcast trs, gangguan trs net TV diacak trs jadinya susah mau nonton NET TV terutama saat nonton seru-seruan di jam 15.00",1
Vidio,"yaallah tolong kembalikan uang saya tiba² ketarik otomatis di akun dana saya senilai 43.290 , itu sepertinya tidak sengaja kepencet fitur langganan nya saya mohon kembalikan uang saya , saya sangat membutuhkan",3
Vidio,Untuk film nya bagus bagus Tapi sayang jika boleh jujur Saya kecewa dg apk video Karena apa ..saya sudah berlangganan stiap bulan Dan jika mau nenonton yg EXPRESS hruS byar 7700 Gak tau nya film nya di siarkan di apk VIDEO bisa kita akses di APK TIKTOK tnpa langganan Contoh nya film SANTRI PILIHAN BUNDA 2 EPIsode ke 3 ( EXPRESS ) Dan yg saya herankan bisa bersamaan tayang nya dg yg di APK TIKTOK bahkan jika tidak salah Duluan yg di TIKTOK tayang nya Tolong dong Di bnerin LAGI,1
Vidio,"aplikasi ga guna, film lama, udah dikit, suka pemotongan langsung lagi tanpa pemberitahuan langsung motong ke akun rekening kita, pindah k sebelah aja deh ini pelayanannya buruk",1
Vidio,Mau tanya dong itu app ku yg vidio kok film nya semua film indo doang gada film yg lainn ini kenapa yah bisa jelasin aku udh cari ketik jugak film yg mau aku nonton tpi gak keluar malah keluar film indo semuaa🙏,2
Vidio,"Apasihh sekarang mau nonton bola ribet banget, udh beli paket preamire yg notabanenya bisa nonton ke semua liga, sekarang malah harus dipisah,udh nambah mahal lgi harganya, pinterr bangett cari cuannya nih aplikasi",1
Vidio,"aplikasi nya bagus tapi beberapa hari ini logout sendiri padahal udah login lagi tapi selalu logout,lagi asik asik nonton selalu logout tolong min ini bagaimana",3
